code,obs,N,K,prob,avg,sd
302450,14,7,1.1,0.642857142857143,0.00338315356911423,0.00744719403076523
097955,13,11,1,0.692307692307692,0.00873139682695732,0.0120390896113792
008060,18,3,1,0.611111111111111,0.00432895920525627,0.0236391381235344
001270,12,12,1.4,0.583333333333333,0.00274509053940841,0.00901621924438693
004310,36,3,0.9,0.583333333333333,0.00878093621710955,0.0380697689040084
015360,13,8,1.2,0.538461538461538,0.00182545328515483,0.0164703809946461
016590,12,9,1.4,0.666666666666667,0.00590803521946789,0.0225019002547141
009580,11,10,1.3,0.727272727272727,0.00840760797449246,0.0189811599265001
005810,17,6,0.5,0.647058823529412,0.00243974972339282,0.0119147717913491
031440,17,5,0.6,0.529411764705882,0.000326257909218592,0.0163909955756111
248170,12,6,0.9,0.583333333333333,-0.00877438378532721,0.0303346388024497
332500,15,3,0.9,0.533333333333333,0.000484276908333096,0.0108409298785634
332940,12,3,0.9,0.75,0.00367995484462395,0.00711587348906323
068290,22,6,0.9,0.545454545454545,0.0216988584817151,0.0677745801831981
078520,11,6,0.8,0.545454545454545,0.00155294622313691,0.0216694612831307
245710,12,4,1.2,0.666666666666667,0.00964407408518027,0.0147926798529805
003580,12,5,1.3,0.666666666666667,0.00599426393161876,0.0465094889003053
023800,16,3,1,0.75,0.00694188100216542,0.0329462278688004
002720,11,11,1.1,0.636363636363636,0.0282534917234386,0.0724941055646693
002630,15,9,1,0.666666666666667,0.0242170737995414,0.0580582524081826
298690,13,6,0.7,0.692307692307692,0.000666329441881813,0.0211391830302694
005389,14,11,1.3,0.642857142857143,0.00699443267704465,0.0107833149379003
070960,13,6,1.4,0.615384615384615,0.00298356454292481,0.0294351526782071
102260,12,14,1.1,0.833333333333333,0.00627130914282725,0.0051921226243685
013580,11,5,1.4,0.727272727272727,0.0361496276844218,0.0597051875340961
002170,14,9,0.5,0.571428571428571,0.00424918542410246,0.0148816009812526
003920,11,14,0.9,0.727272727272727,0.00371300428981172,0.0167767012017768
000970,12,9,1.3,0.583333333333333,0.00427218160385134,0.0178322484908641
308170,11,3,0.7,0.545454545454545,0.022022177747013,0.094054223301756
005090,13,7,0.5,0.692307692307692,0.00869416853007516,0.0167895074461426
007660,12,9,1.6,0.666666666666667,-0.00307045195502583,0.0386115082135912
092230,12,10,1.5,0.75,0.00718232031854571,0.0123478267860017
033920,12,9,1.5,0.75,0.0152244664605895,0.0216809981203487
278240,12,13,1.5,0.666666666666667,0.0065350538732476,0.0198597510543812
011760,12,6,1.1,0.666666666666667,0.00498405815504007,0.0149395975913944
036580,11,8,1,0.818181818181818,0.0109242819183338,0.0301117352414622
044820,13,10,1.2,0.692307692307692,0.015818348451395,0.0368069110251601
003030,11,3,1,0.636363636363636,0.0042110955256219,0.023282439920807
004360,15,5,1.3,0.666666666666667,0.00505739086695816,0.0125974107820759
089470,11,10,1.4,0.727272727272727,0.013784259921544,0.0315997706170768
000540,24,8,1.2,0.666666666666667,0.00910499393988177,0.0450780020165994
007860,13,4,1.2,0.769230769230769,0.0214441523150186,0.0308075578728643
009155,11,11,0.7,0.727272727272727,0.0159926606793987,0.0309355034718143
002900,11,4,1.2,0.545454545454545,0.00587003108039343,0.0398086873339953
004540,13,3,1,0.538461538461538,-0.0103099316354741,0.0448206292135406
003570,16,7,0.8,0.625,0.00190054104709458,0.0144904423058282
001070,11,14,0.9,0.636363636363636,0.014041402102155,0.0366194581707342
168580,12,7,0.5,0.583333333333333,0.00254225557608301,0.0107560481470649
275980,14,13,1.4,0.714285714285714,0.00206794544724,0.00494842002330868
003555,13,11,1.9,0.692307692307692,0.00855816942499292,0.0181494170990213
047400,11,7,0.6,0.636363636363636,-0.00226044398075684,0.0234543056088314
084010,11,14,1.3,0.727272727272727,0.00625042324015756,0.0232374415615823
000680,12,11,1.6,0.666666666666667,0.00481166388984611,0.0137310580087986
550056,12,9,1.1,0.833333333333333,-8.68376810978511e-05,0.00186288563082465
270810,11,15,1.4,0.727272727272727,0.00579459125877158,0.0157204799349075
004770,13,8,1.6,0.538461538461538,0.00131703981201771,0.0298027950728842
002030,11,18,1,0.818181818181818,0.00627625510023513,0.0112441569305338
082740,12,10,1.8,0.75,0.01254963691555,0.0228511838253104
001790,31,5,0.7,0.741935483870968,0.00824631525485097,0.0157396895372474
003200,13,8,0.6,0.769230769230769,0.00393967906641881,0.023244534790374
332930,18,3,0.9,0.666666666666667,0.00247779727982018,0.0109351794252481
004890,14,10,1.4,0.714285714285714,0.00985506542515971,0.0162585125483055
005320,17,7,1.4,0.647058823529412,0.00638780661707283,0.0314628232393714
016610,19,7,1,0.526315789473684,0.00169869090312925,0.0210661436557664
020120,12,9,0.6,0.666666666666667,0.0391803283264491,0.0717405333606309
011150,12,8,1.1,0.583333333333333,0.000287609435677553,0.00911142384569607
007110,11,4,0.6,0.545454545454545,-0.00346148026366524,0.0177962673474222
161510,12,14,1.5,0.75,0.00638907897924534,0.0111791648752541
021050,11,10,1.5,0.545454545454545,0.001365567609695,0.0258874361993283
092220,11,9,0.7,0.545454545454545,0.00174442251677778,0.0197566170557852
143210,12,4,1.1,0.666666666666667,0.00468717857813801,0.0145480566883657
011785,18,6,0.9,0.611111111111111,0.00256419519939557,0.0124023997688127
000520,11,8,1.1,0.545454545454545,-0.0166770979301888,0.0604610982603351
009160,12,3,1,0.666666666666667,0.000928730698625054,0.023585803403531
325020,15,4,0.5,0.8,0.00178380387900899,0.00863297413747405
150460,13,10,1.3,0.692307692307692,0.00234025895479357,0.00741872390160301
004960,19,6,1.1,0.578947368421053,-0.00205758546426634,0.018912619991801
02826K,11,11,1.5,0.818181818181818,0.00489179542987986,0.00845362587286474
000215,11,14,0.9,0.909090909090909,0.00679035342871356,0.0114860578145409
100250,12,8,1.4,0.583333333333333,0.00618585928234657,0.0164066302599089
000155,13,10,1.5,0.769230769230769,0.0216355188701128,0.0418885572872525
055490,13,12,1.5,0.769230769230769,0.00575365013631982,0.0246255955858287
039570,11,6,1.3,0.636363636363636,-0.00526844672235185,0.0162492651419139
095570,11,14,1.8,0.818181818181818,0.015508867645128,0.0151926166785686
004970,12,10,1.4,0.75,0.0082110332166027,0.0137357453125738
007160,21,5,1.1,0.571428571428571,-0.0019257737036978,0.0179646253577501
005945,16,7,1.5,0.75,0.00240534912193102,0.0136745569959599
196230,11,10,1.4,0.818181818181818,5.38553801657894e-05,6.75304420511189e-05
077970,11,7,1.5,0.636363636363636,-0.0193735312771765,0.0744897939397664
101140,11,9,1.7,0.727272727272727,0.0131692242086312,0.0537646980183373
011500,11,7,1.6,0.636363636363636,-0.00340425736629271,0.0296563329072488
015890,11,7,0.5,0.818181818181818,0.0113660865794793,0.0160612234407708
117580,11,7,0.5,0.636363636363636,0.00338760646766626,0.0107384164539981
002410,13,8,0.7,0.769230769230769,0.0205419755014287,0.0235257296867532
008700,11,9,0.6,0.727272727272727,0.015431474500607,0.0192264185155121
130680,15,3,0.7,0.533333333333333,-0.000702157710976614,0.00546216215913966
004440,11,18,1.8,0.818181818181818,0.0339419113981228,0.0606341458215997
093230,11,9,0.6,0.636363636363636,0.0194258018338185,0.0355162387688647
128820,11,6,1.3,0.636363636363636,0.020813620912303,0.0619882467654666
002760,11,14,1.4,0.636363636363636,-0.00080001381805546,0.0404388849787951
009320,11,8,1.4,0.545454545454545,0.000210432584965387,0.0341885604060292
530038,44,2,0.6,0.545454545454545,-0.000348355958953136,0.0201479989790909
004150,12,10,0.9,0.666666666666667,0.00496134564040866,0.0230186787476393
001250,12,7,0.6,0.75,0.0114329345082429,0.0198430572352901
144600,11,6,1.4,0.727272727272727,0.00560750059412708,0.00623084216433935
139280,11,10,1.7,0.727272727272727,0.00374416559808065,0.00868873217309099
090350,15,6,0.5,0.733333333333333,0.00375476145148544,0.0140759071856727
000700,20,5,0.5,0.55,0.00299953838914178,0.0180927325688105
012030,12,3,1,0.583333333333333,0.00571028805748508,0.0710264809188032
530013,11,8,1.4,0.545454545454545,-0.000689635978519928,0.0071197715514555
007540,11,6,0.5,0.545454545454545,0.000959521934448239,0.00861694461595977
001460,11,10,1.7,0.818181818181818,0.00788297918659418,0.0110653277320025
500032,11,3,0.9,0.545454545454545,-0.00170685939396943,0.0288976795865781
013520,14,7,0.5,0.642857142857143,0.00854898214802313,0.0151402613865827
015590,12,14,1.2,0.666666666666667,0.0265718642063875,0.0670163599972416
530031,11,3,0.9,0.636363636363636,-0.000586051721988183,0.0109131732253244
009460,12,7,0.7,0.75,0.00784599030367672,0.0458882161254517
010955,11,9,1.4,0.636363636363636,0.000740455227453393,0.0125361260716997
067830,13,7,1.4,0.769230769230769,0.0107831903217768,0.0162787289710288
023450,11,6,0.7,0.818181818181818,0.00516562188387485,0.0081352103913479
210540,12,9,1.3,0.666666666666667,0.00871516928480428,0.0353790384193735
000390,11,8,0.7,0.636363636363636,0.00685197369976607,0.00866050841866216
004840,11,11,1.4,0.727272727272727,0.00616673608112657,0.0343485226689759
143860,21,8,1.4,0.619047619047619,0.00466114712773362,0.0164965140092823
163560,12,10,0.9,0.75,0.0133078922356134,0.037450250454831
014790,12,10,1.3,0.75,0.00306211508577873,0.0252942114516679
017900,15,4,1.1,0.666666666666667,0.00393059882874264,0.0140131182713509
282690,13,9,0.8,0.769230769230769,0.00563795544239567,0.0145484406944986
003960,11,7,0.7,0.727272727272727,0.0040721035748968,0.00986197190399482
024090,12,3,1,0.583333333333333,0.00303092680982238,0.00941059615115889
107590,11,18,1.8,1,0.0169570513566364,0.0192147589245694
252710,12,7,0.7,0.666666666666667,0.00738554305750464,0.0202826528449747
003480,11,13,1.9,0.636363636363636,0.0118893473984925,0.0308182349480116
002795,11,11,1.6,0.545454545454545,0.00907505020884178,0.0485382417368139
005257,12,7,0.8,0.583333333333333,0.00192494044204835,0.0304273434121357
000910,12,11,1,0.75,0.00640052299373487,0.0263246609571736
33637K,11,5,1,0.545454545454545,0.00160897344248086,0.157509935744186
003160,13,7,0.6,0.538461538461538,-0.00244719722088245,0.0211806605235086
500031,13,3,0.9,0.615384615384615,0.00624413600391237,0.0172854160497781
120030,12,13,1.7,0.833333333333333,0.009912788063921,0.0092819853014658
002700,11,12,1.1,0.636363636363636,0.024429737513997,0.0515663265535492
011390,11,5,1.1,0.636363636363636,0.00354969637521017,0.0296095406172841
267290,13,8,1.6,0.615384615384615,0.00579930018202523,0.019461081377756
000180,11,12,0.9,0.818181818181818,0.0149593633777393,0.0279402239233132
000320,12,14,1.4,0.75,0.0048729136752906,0.0176918617870518
004060,12,6,1.4,0.583333333333333,0.00939480454127291,0.027263798598164
014160,14,3,1,0.571428571428571,0.0169176768280447,0.0609363798826405
134790,12,9,0.9,0.75,0.0264013129398035,0.0568462781885554
071970,17,4,1.1,0.529411764705882,-0.0164705846284112,0.054960032921743
130660,11,5,0.5,0.636363636363636,0.00138358898510369,0.0139502018341231
143850,16,4,0.6,0.75,0.000896096046273942,0.00363352689341302
000220,11,11,1.1,0.545454545454545,-0.00312052019701089,0.0181250098484675
091170,15,9,1.4,0.866666666666667,0.00567847927630621,0.0212893699739037
091810,15,5,0.6,0.666666666666667,0.00737838201607683,0.0390751057942212
005360,11,15,0.9,0.818181818181818,0.0274739710352426,0.0707487953965442
315960,12,5,0.5,0.75,0.00626948945501556,0.0151758625836452
152550,14,8,0.6,0.571428571428571,0.00138201839820644,0.00750277586414415
267770,12,9,0.8,0.833333333333333,0.00959021987736038,0.0120422440531798
004250,12,11,1.2,0.666666666666667,0.00428389058205451,0.0125387944321104
273140,17,2,0.6,0.588235294117647,1.41682080970435e-05,2.10003889310653e-05
200880,11,11,1.9,0.636363636363636,0.00945530160227034,0.0194083362945211
004560,11,9,1.2,0.636363636363636,0.00166770387358833,0.0139075776453675
013570,11,6,0.5,0.636363636363636,0.011414299182295,0.0271773289791275
092440,15,8,0.6,0.8,0.00988680811613989,0.00872853157824172
155660,12,15,1.5,0.666666666666667,-0.000982734906398737,0.0311140815223105
03473K,11,24,1.6,0.818181818181818,0.0306100916009034,0.071468988357473
014530,16,8,1.1,0.5625,0.00394663315208538,0.0174265245991679
034590,13,9,1,0.538461538461538,0.00392180616692227,0.0108397744918258
500029,11,4,1.1,0.818181818181818,0.00544103042672894,0.0110856588115927
001750,12,9,0.9,0.916666666666667,0.00836315036165614,0.0121306833487045
014280,12,6,1.3,0.583333333333333,0.00280156266758961,0.0239837491315145
035150,12,6,1.5,0.666666666666667,0.00736504428365784,0.0218687647640625
000230,20,6,0.9,0.65,0.00426364265338437,0.0137245004788022
003830,12,5,1.3,0.583333333333333,0.00433770676823153,0.0280158217511972
011810,16,5,0.7,0.6875,0.0290838477257984,0.102728598715458
103590,15,5,1.3,0.666666666666667,0.0126029867192953,0.0379849866588352
264900,12,8,1.5,0.666666666666667,0.00955121517763787,0.0117366800075594
001045,13,15,1.5,0.846153846153846,0.00994440496468649,0.0165604874548864
009190,13,10,1,0.769230769230769,0.00185374184216165,0.096788212499738
012200,12,11,1.5,0.75,0.0047112520853511,0.018277884453416
001550,12,6,1.3,0.583333333333333,0.013918465834995,0.0634544293427764
570046,17,2,0.7,0.529411764705882,-0.0018479393076934,0.0240985934477852
020760,12,13,1.2,0.666666666666667,0.0214779954010123,0.040939202211487
003650,11,17,0.9,0.818181818181818,0.00877891766450696,0.017018549129731
006890,21,7,1.3,0.714285714285714,5.6659010954889e-05,0.0315603445838162
014990,12,9,1.3,0.75,0.0207262043923363,0.0511608352530254
010690,11,14,1.3,0.636363636363636,0.00527721027072715,0.0249222923067438
010820,13,10,1.2,0.692307692307692,0.0328355350707146,0.0945626652370148
004270,16,6,0.5,0.625,0.0222704631010925,0.0834583549191927
002870,13,15,1.1,0.615384615384615,0.0332441570199435,0.08187177474946
000860,12,8,0.5,0.75,0.00875500180357773,0.012405498485715
012800,11,10,1.1,0.545454545454545,0.0181909859096709,0.0502151618769765
032560,13,8,1.1,0.615384615384615,-0.00519528072550817,0.01772354269148
010960,11,7,1.5,0.545454545454545,0.00873775959564246,0.0293300011104927
026940,11,13,1.5,0.727272727272727,0.0169439497574537,0.0248605818660076
233160,13,8,1,0.769230769230769,0.00865054108924172,0.035165600549228
009200,13,16,1.6,0.615384615384615,-0.000171928359437246,0.0130564900900771
325010,11,3,0.9,0.818181818181818,0.00371519901274973,0.00743565635321466
015230,12,10,0.7,0.75,0.00940004239411726,0.0191415926515552
010600,12,9,0.9,0.833333333333333,0.027611626269474,0.0436212213808497
001140,14,4,1.2,0.857142857142857,0.0495771048402117,0.0839534591797301
083420,11,14,0.5,0.818181818181818,0.0086583632291083,0.0135738384635332
006110,27,5,0.6,0.62962962962963,0.00257966988720229,0.0383018915497603
219480,11,10,1.1,0.909090909090909,0.00232333029372323,0.00249582403141875
001260,20,3,0.8,0.55,0.00453413497640076,0.0312138467194887
000500,13,8,1.2,0.692307692307692,0.00804092161424796,0.0307474560437005
027970,11,17,1.6,0.636363636363636,0.0026358907444758,0.0448218721445706
023000,12,21,0.8,0.833333333333333,0.00693547375431547,0.00751321115073566
025620,13,4,1.2,0.538461538461538,0.0127618447980476,0.0521460341566962
001290,11,12,1.9,0.727272727272727,0.0188662500367367,0.0306942646584007
012160,11,4,1.2,0.545454545454545,0.00234858124929514,0.0357479110481333
011330,13,10,1.1,0.615384615384615,0.00912724554427468,0.027201726930026
227840,13,8,0.5,0.769230769230769,0.00905667818086241,0.0235980401531002
328370,17,5,0.8,0.647058823529412,0.00222636247442472,0.00801842597592902
006980,18,9,1,0.611111111111111,0.00622715428956328,0.0264986191716162
006220,12,10,1.3,0.666666666666667,0.00317957405309836,0.00987313010218496
000300,15,9,1,0.6,-0.0095984186875663,0.0522247208353916
017550,15,12,1.4,0.6,0.0030630860759123,0.0320668143556153
003547,11,11,0.9,0.636363636363636,0.000689213106527637,0.00674613921863729
058430,11,5,0.6,0.636363636363636,0.00101443044601414,0.017412338392759
002710,11,16,0.7,0.818181818181818,0.0152388927147669,0.0184347230993829
019440,16,9,1.1,0.625,0.00641981808458747,0.0174256380865464
000650,23,8,1.4,0.695652173913044,-0.00349793909853061,0.0425503561734248
194370,14,6,0.5,0.642857142857143,0.00821352097118895,0.0259243298518095
119650,15,6,0.7,0.533333333333333,-0.00511150562770955,0.0281008571428996
015540,11,12,1.9,0.636363636363636,0.0109814603778673,0.0470597203499121
003680,13,3,1,0.692307692307692,0.0243080437011691,0.0795468991877014
058730,11,10,1.5,0.727272727272727,0.0225795034640374,0.0539459652875534
002600,13,9,1.5,0.538461538461538,0.00720606573681378,0.0220063366980069
002360,11,6,0.6,0.727272727272727,0.0228570850804028,0.0540638840849303
225040,21,5,0.8,0.619047619047619,0.00106620660735205,0.00732012762255625
292190,18,8,1.1,0.611111111111111,0.00229239845711248,0.00726547599317525
002140,11,4,1.2,0.636363636363636,-0.000112301333193378,0.0509340154011801
009440,11,14,1.5,0.545454545454545,-0.000581528010350819,0.0272511248891183
034300,11,10,1.4,0.727272727272727,0.00478972511774406,0.0205198239723444
002880,11,6,0.6,0.636363636363636,0.00495857179753635,0.0209713539288606
058850,14,8,0.9,0.785714285714286,0.00328569480536339,0.00990541795138473
006370,14,3,1,0.571428571428571,-0.00307400728020887,0.0184638436867945
008250,95,2,0.6,0.578947368421053,0.00127841310161369,0.0360509716599664
277630,11,8,0.8,0.818181818181818,0.00255232015015236,0.00532891319968827
016880,14,8,1.1,0.571428571428571,0.00414627548061716,0.0181126237553336
001380,11,19,0.9,0.727272727272727,0.0261268129795561,0.0361829982462009
100220,13,13,1.3,0.846153846153846,0.0193946204847898,0.0487853604367499
058860,15,8,0.9,0.6,0.00105441363618108,0.0112244101475407
005870,20,5,0.5,0.65,0.0200742341029025,0.0681916321805968
035000,12,8,0.5,0.583333333333333,0.000543366527844776,0.0170991588869772
005800,12,9,1.2,0.75,-0.00888810948804479,0.0503327574624586
006090,15,7,1.3,0.533333333333333,0.00169173839445117,0.0442273693494692
005190,16,12,1.5,0.5625,0.0112483685915796,0.0221340702177984
004450,13,9,1.2,0.769230769230769,0.00385860765184003,0.00626503847982807
003080,12,12,1.2,0.666666666666667,-6.41639238305736e-05,0.0391619586530564
092780,14,11,1.7,0.857142857142857,0.0133785832620649,0.0192284007376757
105840,21,4,1,0.523809523809524,-0.00583170964422621,0.0677460170955226
005750,17,12,1.4,0.764705882352941,0.0139050717340906,0.02198434634436
003610,11,12,0.5,0.636363636363636,0.00655136918453891,0.0134151915063314
133820,86,3,0.5,0.534883720930233,0.00456968763315706,0.0294358421227567
007980,12,10,1.1,0.583333333333333,0.0272672478310507,0.072043542541293
021820,13,5,1.1,0.692307692307692,0.00876995018289041,0.0283823711708177
129260,12,12,1.2,0.666666666666667,0.00669815649557178,0.0207689609395324
108450,14,3,1,0.571428571428571,0.000325018586438043,0.00932384780842449
000040,12,8,1,0.75,0.0226695791434472,0.0659198167868089
003720,16,10,1.5,0.75,0.0149859254608331,0.0455896402571656
014710,11,8,1.6,0.545454545454545,-0.00363302508763461,0.0247601292487097
302190,13,11,0.7,0.846153846153846,0.00120334313811308,0.00116812321660248
570022,12,3,0.5,0.75,-0.00316160384166819,0.013081226976227
520009,11,4,1.2,0.727272727272727,0.00305887273534248,0.00999302732824247
000105,11,16,1.9,0.909090909090909,0.00766743829076107,0.0333192644677963
090370,11,7,0.5,0.818181818181818,0.0148947253856239,0.0392629588790327
157490,13,25,1.8,0.769230769230769,0.00491447006080201,0.012090361015676
006740,11,10,0.8,0.636363636363636,0.00875290312469115,0.0227550428560919
114260,14,19,1,0.857142857142857,0.000361345844844533,0.000391228733765102
272560,11,24,1.6,0.727272727272727,0.000107993160673558,0.000232365568085473
010040,17,6,1.1,0.647058823529412,0.0095252382014153,0.0393560804523133
075180,15,10,1.2,0.666666666666667,0.00249948222414957,0.0212108855109688
195930,11,3,1,0.545454545454545,0.000847389622996272,0.00526850175293703
009070,11,9,1.6,0.545454545454545,0.0080481651818384,0.0270290492869006
084670,19,10,0.9,0.894736842105263,0.0127143133460681,0.025045518101301
000157,11,19,1.2,0.818181818181818,0.00363775951605806,0.00996024120945092
33626L,23,2,0.5,0.565217391304348,-0.00577970473337971,0.171275906260643
006125,13,5,1.4,0.615384615384615,0.00701997960419818,0.112494537397635
014440,11,3,1,0.727272727272727,0.009026060360577,0.020199065502158
156080,11,3,0.8,0.545454545454545,0.000580599232995835,0.00684566991447906
006340,11,10,1.6,0.636363636363636,-0.00232738597467407,0.0201072250019954
006805,64,2,0.6,0.578125,-0.000571998665963996,0.036100931155306
011690,11,8,0.8,0.636363636363636,0.00945476118586958,0.0321511269188376
004870,12,7,0.9,0.583333333333333,0.00719645266200245,0.017414547596549
123310,26,6,1,0.615384615384615,-0.00171781359120595,0.0184528173113175
004140,29,3,0.9,0.551724137931035,0.00119862632718033,0.0305388308214723
009770,21,6,1,0.714285714285714,0.00101034489959595,0.015978429823286
256750,12,11,1.5,0.583333333333333,0.00400366793776004,0.0213288341606606
002920,12,13,1.7,0.583333333333333,0.00242820744287031,0.0213698118019531
030790,13,8,1.2,0.615384615384615,0.019008670908117,0.0518376632141822
009310,12,5,1.4,0.75,0.028722270219721,0.057668935722132
069730,15,13,1.1,0.6,0.00645257613907179,0.0459114954192915
091180,12,17,1.7,0.75,0.00504261662674728,0.0126430479230403
245360,12,10,1.1,0.75,6.81128588812345e-05,0.0114337437172858
004830,12,6,1.4,0.666666666666667,0.00311583627761647,0.0160763880049555
001560,11,17,0.5,0.636363636363636,-0.000323149046453091,0.0199090302623552
000850,12,9,1.2,0.666666666666667,0.000349140638404559,0.0196064548728945
093240,19,7,0.8,0.526315789473684,0.0032304777556338,0.026040093479695
003010,11,6,1.3,0.636363636363636,0.0171602131894756,0.0433831003274626
024890,13,8,0.5,0.769230769230769,-0.00504848320238427,0.0459926121323385
008260,14,8,1.2,0.642857142857143,0.00694377703288282,0.016792731996839
010660,16,6,0.6,0.625,0.0106344295430119,0.060286849885532
033250,12,9,1.1,0.75,0.00612403739815578,0.028628686257298
004910,15,14,1.3,0.666666666666667,0.00550606674268757,0.013987869280167
014130,13,6,0.5,0.615384615384615,0.00645080137052235,0.0199482606280086
111110,11,9,0.6,0.545454545454545,0.00910313592968832,0.0242018033445553
336160,21,4,0.7,0.571428571428571,0.000217047259794222,0.000558502488832207
044380,13,5,1.2,0.615384615384615,0.00899911249207726,0.0251510268122942
012320,11,6,1.5,0.727272727272727,0.00759004723385701,0.0165127862750989
007280,13,10,0.5,0.692307692307692,0.0087608227908619,0.0227178212218604
010100,13,9,1.4,0.615384615384615,0.00280574474406175,0.0395688191408441
006570,15,7,0.7,0.666666666666667,0.0127138470635791,0.0168569504005119
530036,11,3,0.9,0.545454545454545,0.0112473199547149,0.100307438504887
001080,13,8,0.5,0.615384615384615,-0.00115050984754434,0.0200659500237396
282000,11,23,1.6,0.818181818181818,0.000560700435092669,0.000744538513506025
329200,13,9,1.5,0.615384615384615,-0.000921244971559432,0.00854940686970971
270800,13,26,1.4,0.923076923076923,0.00520453373927,0.00571591332827089
072130,17,3,1,0.529411764705882,0.0111322229535102,0.0729637424924837
292500,13,7,1.4,0.615384615384615,0.00167332704416186,0.00715809856323975
176950,12,4,1.1,0.75,0.000841950575311519,0.00179306636628989
023150,14,11,1.6,0.857142857142857,0.00780225175897176,0.00912079981499833
00499K,11,19,1.2,0.727272727272727,0.0203042773677705,0.0864695545959314
011090,15,8,1.2,0.533333333333333,0.00398311405511755,0.0207734878540492
000590,12,11,1.2,0.916666666666667,0.0102609690853067,0.0114943598442902
017370,14,3,1,0.571428571428571,0.000279013632003698,0.0244062239750447
012600,11,13,0.9,0.636363636363636,0.00880838246175381,0.0324046632669411
510007,28,3,0.7,0.535714285714286,-0.00615958510444628,0.0313312884853666
510008,11,15,1.7,0.636363636363636,0.00593557564786516,0.0152568813007013
092200,12,8,1,0.833333333333333,0.0160640619086826,0.0230901439174979
182480,12,14,1.5,0.833333333333333,0.00473683577475607,0.0065241056457894
002820,11,10,1.3,0.818181818181818,0.0201768110429598,0.018760458671789
122260,15,13,1.8,0.933333333333333,0.000206067283821554,0.000342326866412108
001275,17,10,1.4,0.647058823529412,0.00433377396071457,0.00567261344617562
008870,11,8,1.3,0.545454545454545,-0.015134495097679,0.0659312304500014
120115,11,8,0.6,0.727272727272727,0.00481075481524068,0.0194523705492903
008420,14,4,1.1,0.571428571428571,0.00436234823138199,0.0155778638755639
025560,11,11,1.4,0.727272727272727,0.020627466475576,0.0323608776975538
530061,11,3,0.8,0.727272727272727,0.00501239275616121,0.012975036620488
069460,11,7,0.9,0.818181818181818,0.0267049975801678,0.036324039895807
285000,18,8,1.1,0.555555555555556,-0.000672894382228605,0.0107292730370253
195980,13,10,1.3,0.615384615384615,0.00663890679503637,0.0155171995625651
051630,15,4,1.2,0.533333333333333,0.0062179817700887,0.0418998051758703
006660,12,13,0.7,0.916666666666667,0.0143920480986999,0.014042030749593
025820,29,3,0.8,0.517241379310345,1.51789377141925e-05,0.034674199433913
041650,11,8,0.8,0.727272727272727,0.00696558743242015,0.0134061334895035
500027,60,2,0.7,0.516666666666667,0.00458585349069066,0.0481741956181668
102970,12,5,0.5,0.666666666666667,0.00396969762501254,0.0116203715847359
003780,13,17,1.3,0.615384615384615,0.000162501109355408,0.0178929143051967
283580,20,9,1.3,0.65,0.003250428368698,0.00737127321741573
005010,15,10,1.1,0.733333333333333,0.00890107536759253,0.027120334597522
078935,12,6,0.6,0.583333333333333,-4.39203511929757e-05,0.00868417324188421
337140,15,3,0.7,0.666666666666667,0.00152247160372442,0.00725786587825975
010770,16,5,1.2,0.5625,0.026687166650586,0.0699063639709293
219390,11,5,0.9,0.727272727272727,0.00605660376360257,0.0126139228294157
136340,11,17,1.4,0.909090909090909,0.000456772241458448,0.000474543890417548
002070,12,8,0.7,0.75,0.00689236657320043,0.0116412106188202
019685,16,7,0.9,0.75,0.00341255032108789,0.0108757131609895
013360,12,7,0.7,0.583333333333333,0.00438386714198187,0.0278176223740279
023810,11,14,0.9,0.818181818181818,0.0223075615661093,0.0266263797490757
322400,20,3,0.9,0.65,0.00618931887142491,0.0110610420632176
530023,11,11,1.7,0.636363636363636,0.00569564396762733,0.0379681675332509
007610,20,4,1.1,0.55,0.00206944105926348,0.0257782196480944
008110,11,8,1.4,0.636363636363636,0.0100051277633854,0.0230866922150469
007630,12,4,1.1,0.666666666666667,0.00566383842712622,0.0487432265570481
018470,12,10,0.9,0.916666666666667,0.0186341109403419,0.0147905197408498
266360,14,13,1.8,0.785714285714286,0.00751828382449788,0.00946289563737924
500020,53,2,0.6,0.547169811320755,0.000274840946222099,0.00736610197489742
008775,13,7,1.2,0.538461538461538,0.0026254204903051,0.0263917396579137
261240,11,12,1,0.727272727272727,0.00172909872124646,0.00265609639263284
228810,11,13,1.7,0.545454545454545,-0.000178676829621209,0.0189615807989231
114820,15,24,1.3,0.866666666666667,0.000449538122912567,0.000529558028427949
305080,11,6,0.7,0.545454545454545,0.000139751075766884,0.00527836914096578
252400,12,8,0.9,0.75,0.0112154431725523,0.0137817343601172
000950,11,12,1.4,0.636363636363636,0.00953667983502303,0.0193075767582553
091160,13,7,0.7,0.615384615384615,0.00467528879376084,0.0101501251362503
012170,14,3,0.8,0.571428571428571,-0.00784514295894288,0.0470048098875221
007120,11,12,0.8,0.545454545454545,0.00482523900414381,0.0349460240148029
550008,13,4,0.9,0.538461538461538,0.00466439554501951,0.0121967189765068
023350,26,4,1,0.538461538461538,-0.000132036752564961,0.021891068859357
084870,22,6,1,0.545454545454545,0.0128422020687972,0.0568018198095554
005305,15,12,1.7,0.733333333333333,0.00745351318069254,0.014338791841696
007575,11,19,0.6,0.818181818181818,0.0111506482689251,0.0128657578604529
019180,16,3,1,0.625,0.0108399878326554,0.0266970086574591
